Action,Tier,Reason,Survivor Company,Survivor City,Survivor Phone,Survivor Stage,Survivor Status,Survivor Activities,Survivor Symphony ID,Survivor DB ID,Loser Company,Loser City,Loser Phone,Loser Stage,Loser Status,Loser Activities,Loser Symphony ID,Loser DB ID
merge,AUTO,same phone + similar name,LA Casa Assisted Living,Merritt Island,321-449-8880,new_lead,prospect,0,7af7745b-ccd8-9fb5-f3a1-52d41d4819dd,5b13a58f-4d78-45b7-b6de-fb0348567f71,LA Casa Assisted Living-Memory,Merritt Island,3214498880,new_lead,prospect,0,4831f566-2344-99a4-ae11-698e63b1cf78,eb44b756-e51d-44c5-b868-9d4725e2e894
merge,AUTO,same phone + same contact,Ryan's Village Pizza,Cocoa,(321) 634-5555,new_lead,prospect,0,c537c25c-57f5-e1fc-dac2-53275288a514,f10da257-3ecc-44dd-b9e9-ab09551f07b3,Ryan's Pizza & Pub,Cocoa,321-634-5555,new_lead,prospect,0,f27bc16e-eca7-8cce-5088-6449753321cf,b225d30f-44fb-4dd1-85d8-da79507b5c81
merge,AUTO,same phone + same contact,Atlantic Shores Nursing,Melbourne,321-953-2219,new_lead,prospect,0,d1729915-2556-da9c-4fc1-52d41cb5b9b3,7b3cb344-5c3a-4303-bbb0-4cff82798d02,Atlantic Shores Nurse & Rehab,Melbourne,3219532219,new_lead,prospect,0,921e103b-b6c4-0365-7b21-698e631846b9,b90780d0-5d59-4c35-8dd0-a2591fd365da
merge,AUTO,same phone + similar name,Holmes Regional Medical Ctr,Melbourne,321-434-7000,new_lead,prospect,0,64de2bfd-7ced-cc4b-1849-52d41bcd0078,b949c7e6-867f-421f-b6db-d6dd307e0b03,Holmes Regional Med Ctr Inc,Melbourne,3214347000,new_lead,prospect,0,ade2bf06-1625-2c2a-d4fd-698e627ddb81,70ad7df3-5395-436f-97f0-17760c657532
merge,AUTO,same phone + similar name,Four Points,Cocoa Beach,321-783-8717,new_lead,prospect,0,550563eb-9f15-906b-05e1-52d41c6aff53,dcebbc51-5d24-402a-8cad-2f70d488949d,Four Points By Sheraton Cocoa,Cocoa Beach,3217838717,new_lead,prospect,0,1121ffcf-ea2c-d09d-59e8-698e620f9e4c,5e256e63-6f87-429b-8dbf-affdce8651a4
merge,AUTO,same phone + same contact,Courtyard By Marriott,Melbourne,321-724-6400,new_lead,prospect,0,4e42f773-b338-58f8-4420-644975b0abfb,6ec8f755-a8c0-490c-9965-bae98a988f9b,Courtyard Melbourne West,Melbourne,3217246400,new_lead,prospect,0,49ff853a-bbe0-6aff-73c2-698e620d2ae1,2cb5d847-9c29-4e8d-bab6-6a005c7562e3
merge,AUTO,same phone + similar name,Hilton Garden Inn Cocoa Beach Oceanfront (was a Doubletree),Cocoa Beach,321-783-9222,new_lead,prospect,0,b3488299-942c-747b-5152-52d41b5cf536,063636b4-e194-4e9d-afc9-4fbb74fac6c7,Hilton Garden Inn Cocoa Beach,Cocoa Beach,3217839222,new_lead,prospect,0,56e4d844-8507-caca-f815-698e624eb5e2,04aafea9-569a-4bce-994d-6a972b7758e1
merge,AUTO,same phone + same contact,Funnel King,Palm Bay,(505) 400-7102,closed_won,customer,0,bdeff954-cc1f-0ff1-5e4c-55b53312b554,aed74d16-1311-4dec-9a09-a831e8212b7f,Renningers Super Flea Market,Melbourne,505-400-7102,new_lead,prospect,0,c853a899-470a-48f2-8b1e-554784fb20f8,3d1de8a8-375a-4474-9e81-e0ea237efabe
merge,AUTO,same phone + similar name,Asian Grocery,Melbourne,321-722-5000,new_lead,prospect,0,e4012dc6-75da-ead4-78d7-52d419967bd7,ce7a1eb2-3ea1-4651-af02-10418321d464,Asian Grocery & Liquor Inn,Melbourne,3217225000,new_lead,prospect,0,517f2497-58a5-3558-8ca3-698e624830b4,16c7a40f-2f50-4392-9168-6f78422f06ce
merge,AUTO,same phone + same contact,Visiting Angels Living Assstnc,Melbourne,321-953-8730,new_lead,prospect,0,1d8d05b4-2f60-26d9-6299-644975ba7138,6e259c10-dc20-431a-bb14-3d24ef566eba,Visiting Angels Senior Hm Care,Melbourne,3219538730,new_lead,prospect,0,9abb4435-be71-a5b2-0fdd-698e620efeca,0a18235a-3d21-475b-a527-f8bb14197e70
merge,AUTO,same phone + similar name,Beachside Produce,Indialantic,321-722-0027,new_lead,prospect,0,67e2a08a-c305-b5f8-60e2-5c612753c386,d2d41d4e-caa1-4159-8b49-7740af200c81,Beachside Produce Market,Indialantic,3217220027,new_lead,prospect,0,d930103f-1aa6-fb21-6d36-698e6272a64d,7d6e69c6-ef98-4687-a1c8-0e6fe596b3af
merge,AUTO,same phone + similar name,Anaya Coffee,Melbourne,321-428-3860,new_lead,prospect,0,4c48c348-0dac-4d8c-2422-6449756dbafd,f09c7e25-d2da-45b6-ae04-fcfae5e12eb7,Anaya Coffee Roasters Inc,Indialantic,3214283860,new_lead,prospect,0,69ad7a01-8c19-8552-e8a3-698e62ef0bd3,6ffe0bf9-553a-43ba-a2de-094a2550d65b
merge,AUTO,same phone + same contact,Clyde Oliver Ministries,Melbourne,3212595962,new_lead,prospect,0,7cd2f084-68fa-db39-ae43-698e616b5a8e,4bbb7af3-a7c2-4af7-bdda-a7ce1004042a,Maranatha Christian Ctr,Melbourne,3212595962,new_lead,prospect,0,cd38979d-2d06-fe19-2c7e-698e61543431,b08176af-3ce0-41bf-97bc-420379acbe58
merge,AUTO,same phone + similar name,Papa Vito's Italian Restaurant,Cape Canaveral,321-784-0050,new_lead,prospect,0,a24f0f7b-ae6d-1553-27a6-644975eb66a7,115d50b9-0c4d-4df0-8cec-f0eac1ab2565,Papa Vito's,Merritt Island,(321) 784-0050,new_lead,prospect,0,57124ef9-6bd4-8cd2-db72-695829306df1,5c09c6fc-24bb-44e9-9d53-e9be8daba49f
merge,AUTO,same phone + similar name,Big Daddy J’s 5 Great Things,Cocoa Beach,720-480-8256,closed_won,prospect,0,5be13f6f-e603-770d-209c-6818ce6dd88b,5bdf91dc-7dab-468f-858b-b08762e87e2e,Big Daddy J's,Cocoa Beach,720-480-8256,new_lead,prospect,0,5cac846d-57ac-2475-93ed-6893fa4be10f,97fd945d-cf6a-4785-b305-f47fde7cbe6f
merge,AUTO,same phone + similar name,Milliken's Reef Restaurant,Cape Canaveral,321-783-0100,closed_lost,prospect,0,f1c7aefc-59a0-c5ab-c667-52d4273a2651,a8e53b9d-5526-4277-9896-19dfb3731adc,Milliken's Reef,Cape Canaveral,321-783-0100,new_lead,prospect,0,739aa8c0-22ce-5481-fa74-55b52d8f84e9,42567e39-6bf9-4d22-8a29-31949efdb7b0
merge,AUTO,same phone + similar name,Orleans Bistro and Bar,Titusville,321-567-7567,qualified,prospect,0,54bc06d5-238d-f4f9-8312-68543e968955,d4050891-b1a7-4da7-be42-e9a425d275bd,Orleans Bistro & Bar,Titusville,321-567-7567,new_lead,prospect,0,12590a03-6d14-3e6a-0f13-644975afd0f5,4f0a7a23-4f53-4266-9b30-45f619515b1b
merge,AUTO,same phone + same contact,Viera Complex Food Services Inc.,Melbourne,954-540-8620,closed_won,prospect,0,eefa03bf-09d0-6a28-5f29-5f1dd18e5e4e,5a0909f2-eae7-405a-ada8-541cd7b01265,TNT BBQ,Melbourne,954-540-8620,new_lead,prospect,0,e28ed727-e3e1-4bf1-99ba-8a324472f0e3,7099cdbb-de20-4437-90f2-3eb52b161a8b
merge,AUTO,same phone + same contact,Melbourne Regional Medical Center,Melbourne,978-317-2389,new_lead,prospect,0,e85c3989-8179-9687-ad19-5cf7d29ad9c2,7b336fe9-1740-40bb-a6e0-95ca145520de,Rockledge Medical Center,Rockledge,978-317-2389,new_lead,prospect,0,6d2d75d6-0aac-3353-140c-5cf7d6dec073,54212785-bba5-40fa-8d76-50721620267a
merge,AUTO,same phone + same contact,The Town Square Assisted Living Facility,Viera,978-317-2389,new_lead,prospect,0,39524076-681d-78ff-d732-5cf7d4a4530b,abf41d63-352d-4331-9b4a-31f34f50564b,Rockledge Medical Center,Rockledge,978-317-2389,new_lead,prospect,0,6d2d75d6-0aac-3353-140c-5cf7d6dec073,54212785-bba5-40fa-8d76-50721620267a
merge,AUTO,same phone + same contact,Melbourne Regional Medical Center,Melbourne,978-317-2389,new_lead,prospect,0,e85c3989-8179-9687-ad19-5cf7d29ad9c2,7b336fe9-1740-40bb-a6e0-95ca145520de,The Town Square Assisted Living Facility,Viera,978-317-2389,new_lead,prospect,0,39524076-681d-78ff-d732-5cf7d4a4530b,abf41d63-352d-4331-9b4a-31f34f50564b
merge,AUTO,same phone + similar name,Ice House Grill - Titusville,Titusville,321-225-8934,new_lead,prospect,0,abc7f5ba-4d94-7c33-5399-68543ed2a6a6,60f4c253-771a-4fd5-b71c-699e4b67f0bf,Ice House Grill,Titusville,321-225-8934,new_lead,prospect,0,e7318e97-6ff6-6e6a-73c7-6449761f7bd5,63050471-e9c3-498f-a957-1bc38b4a52ec
merge,AUTO,same phone + same contact,Viera Hospital,Viera,321-434-9375,closed_won,customer,0,1d353ceb-6b53-7e34-fa56-52d41b79c396,f45c314c-0883-400a-b8f0-4509f0244819,Morrison Healthcare,Melbourne,321-434-9375,new_lead,prospect,0,72e61e57-07c2-da12-152e-63c8eb715068,4ca08d3e-458a-444d-a4a3-75e177d3bbdc
merge,AUTO,same phone + similar name,Dixie Crossroads,Titusville,321-268-5000,new_lead,prospect,0,89f764a9-7c97-5d60-912e-52d4222bb92f,36e9a096-729c-4a77-9f40-83e2113eed1f,Dixie's Crossroads,Titusville,321-268-5000,qualified,prospect,0,c4bec4c6-d550-0636-701c-55f18b152703,f17f8fe1-85bf-4f6f-b67e-ec7b54850f0b
merge,AUTO,same phone + similar name,Florida Institute of Technology,Melbourne,321-674-8000,new_lead,prospect,0,86b59ea0-cb92-4779-5e4c-668822bf0e1a,d2a76bb5-f2ee-4204-8f18-b412ae6d4387,Florida Institute Of Tech,Melbourne,321-674-8000,new_lead,prospect,0,88df0eb3-880d-453b-41d5-52d42d292067,2f7ff424-eb21-42c7-a32f-80c2ddd837c0
merge,AUTO,same phone + similar name,Hooters,Daytona Beach,386-238-0650,new_lead,prospect,0,2b951c1d-0dd9-3744-78bb-520bc3a3fdd0,f9747e62-f74b-4350-9929-c904d80d358a,"Hooters of America, Inc.",Daytona Beach,386-238-0650,new_lead,prospect,0,5cee21e2-ca2c-42ba-2068-5c6130234e1e,07fdb8f5-aba3-4c67-80a2-d6ebb6e08469
merge,AUTO,same phone + similar name,Americrown Service Corp,Daytona Beach,386-947-3800,new_lead,prospect,0,92944598-5fc9-72b2-5ff6-520bb85f4ac7,80668092-5274-4e3f-8d68-e971c906ddd6,Americrown,Daytona Beach,386-947-3800,new_lead,prospect,0,d3050b71-519c-89be-78ba-5c6130bb6d50,7f85ed83-5a8e-4689-be06-906b98f767a1
merge,AUTO,same phone + same contact,Too Jay's Original Gourmet,Melbourne,321-369-0450,new_lead,prospect,0,d7dd0af5-d81b-e791-2830-52d42bf3a778,a87b85da-3883-4034-a8a8-c482a364f61d,Toojay's Management Corporation,Melbourne,321-369-0450,new_lead,prospect,0,4d8d3a03-eddc-65fd-7b0e-5c6127ebb4db,3ae5c941-e164-4782-a33b-4d6338e74c03
merge,AUTO,same phone + similar name,Wings Pizza-N-Things,Daytona Beach,386-898-0626,qualified,prospect,0,c74137d4-4842-e549-daa4-5c6130701a9d,95f40839-7ea9-4dea-b58f-31b3e447d459,Wings-Pizza-N-Things,Daytona Beach,386-898-0626,new_lead,prospect,0,4a9fcc9c-5c46-aa10-12bb-520bca91457b,7440094c-f691-4f45-85fb-4ab5f5d1af0d
merge,AUTO,same phone + similar name,Off the Hook Raw Bar and Grill,New Smyrna Beach,386-402-9300,qualified,prospect,0,808b7f1d-6738-13fb-7d42-5c6130e84a40,3376b73f-fadd-4f8c-92d1-1f9079fce18b,Off The Hook Raw Bar & Grill,New Smyrna Beach,386-402-9300,new_lead,prospect,0,9f3da4b1-2ded-31b9-28ca-520bc6f1d42e,db148744-dc53-4c26-8aa4-5b20c14a59b3
merge,AUTO,same phone + similar name,Boston Fish House,New Smyrna Beach,386-424-0757,new_lead,prospect,0,2e37e064-62d6-a9a6-7b0b-5834a5359410,eeea7a06-80d9-4b62-8298-d69ab62af9a7,Boston's Fish House,New Smyrna Beach,386-424-0757,new_lead,prospect,0,b2890b20-9a8b-cee5-0fd3-520bbf4f4e91,ca23725a-3582-427d-a0d6-b087cf7b2d69
merge,AUTO,same phone + similar name,Koffee Kup Family Restaurant,Daytona Beach,386-255-1077,new_lead,prospect,0,8f43cb76-b17a-6444-a6cb-5c61300bfe43,6c09945f-0256-4619-ac70-8beff9a839d9,Koffee Kup Restaurant,Daytona Beach,386-255-1077,new_lead,prospect,0,a0e284dc-564b-e6ab-9067-520bc4ebfa4e,fe4b7e22-5c77-4168-92e0-bf22e6d28ad5
merge,AUTO,same phone + similar name,Ichabod's Dockside Bar,Melbourne,321-952-9532,new_lead,prospect,0,72731048-748e-ba82-d683-52d417a27972,c55ea3b8-1b37-4017-87cf-e41abb1dab7f,Ichabod's Dockside Bar & Grill,Melbourne,321-952-9532,new_lead,prospect,0,46423104-0e18-c9f9-c6f9-5617d3a7ba97,15d61b9f-bfe4-4196-8e33-2ed5c6d21bb1
merge,AUTO,same phone + similar name,Malibu's Restaurant,Rockledge,321-636-5090,new_lead,prospect,0,a0c85ef0-9316-8813-b86a-55f18abb673b,80861552-2671-43ec-a9e0-1c4638d7ef65,Malibu's Sports Grille & Bar,Rockledge,321-636-5090,new_lead,prospect,0,9a2c3d11-9adc-85d7-ef15-52d4266d72fe,fdfe7413-592b-4552-8b96-7b2192f856d7
merge,AUTO,same phone + similar name,Grills Seafood Deck,Port Canaveral,321-868-2226,new_lead,prospect,0,4b93da37-0a71-4d37-5db6-55a3c5c90a3f,03f04e81-e3ff-4d92-8d9c-6f292f4de6f5,Grills Seafood Deck & Tiki Bar,Cape Canaveral,321-868-2226,new_lead,prospect,0,85e30939-e19f-ea06-d257-52d4247dd7b7,70153d39-a0d5-4ecf-a350-c146c1aef2eb
merge,AUTO,same phone + similar name,Ron Jon Surf Shop,Cape Canaveral,321-328-2830,new_lead,prospect,0,86e12404-5c7c-0414-06be-52d429137465,98d38dfc-5ebe-407c-aaaf-7be8e48e712f,Ron Jon Surf Grill,Cape Canaveral,321-328-2830,new_lead,prospect,0,91dde708-1bd7-cae9-d40c-5499b21bae9d,eb602b02-95c1-425c-8d10-4f8c531b8c67
merge,AUTO,same phone + similar name,Pineda Inn,Rockledge,321-751-5311,new_lead,prospect,0,51dc2007-213a-082d-2024-55f2d0f9a269,e24e9b3f-abee-4021-ae2e-c4a158a0d434,Pineda Inn Bar & Grill,Rockledge,321-751-5311,new_lead,prospect,0,fe7e0447-e9d9-903d-55f9-52d4297790e3,273908f3-5ca9-4880-9019-6eab401196f9
merge,AUTO,same phone + similar name,Bubba Gump Shrimp Co Rest,Daytona Beach,386-947-8433,new_lead,prospect,0,ed10c789-8325-af01-da2c-5555d0773f42,72ac429b-c537-451a-a310-90bca68b30ef,Bubba Gump Shrimp Co,Daytona Beach,386-947-8433,new_lead,prospect,0,18a2e798-a236-b501-1bfd-520bbf045cd4,803c26e5-0edc-4eb5-b454-bb70b15c66e0
merge,AUTO,same phone + similar name,Garlic,New Smyrna Beach,386-424-6660,new_lead,prospect,0,a5936228-a309-fbd3-d3e7-520bc2b321a1,00494b30-422a-4447-a1b9-fc18ec6ddd6c,Garlic Catering,New Smyrna Beach,386-424-6660,new_lead,prospect,0,53dfdd92-3406-6643-1c5f-5555d08c72d7,85bcbff0-99ba-4bdd-a4e1-dc9477a21cd5
merge,AUTO,same phone + similar name,Checkers - Fps 192 3145 Inc,Melbourne,321-728-4267,new_lead,prospect,0,ecb33772-4743-9057-fc7b-5555c6b245d8,ba0de694-de73-444b-ab4f-3b278fa27745,Fps 192 3145 Inc,Melbourne,321-728-4267,new_lead,prospect,0,ab07c5b5-497f-569a-e5ca-5555c6e547d1,eaa4ddf8-4b00-4f04-b80f-a6373a4acea3
merge,AUTO,same phone + similar name,Norwood's Seafood Restaurant & Wine Shop,New Smyrna Beach,386-428-4621,new_lead,prospect,0,811f14ef-5371-c4a2-f741-5499a9a380dd,a2985e38-aca5-4e2a-afd0-d73e5c92e031,Norwood's Seafood Restaurant,New Smyrna Beach,386-428-4621,new_lead,prospect,0,be8f7323-6c3a-5eee-9d88-520bc698e0c7,a20e24c5-188b-4098-8fb3-fa23bf50deb4
merge,AUTO,same phone + similar name,River Lanes,Titusville,321-267-7118,closed_lost,prospect,0,d42dbbb0-5bc9-f2a1-98b4-52d418cca412,b65da75a-51a0-4b83-878e-02e0b4e486be,River Lanes Bowling Alley,Titusville,321-267-7118,new_lead,prospect,0,c8e1181c-20f7-3938-3bb8-5678177965a5,0f9d6f60-5410-4a27-9edc-f81bf56b94a0
merge,AUTO,same phone + similar name,Pirana Grill,Ormond Beach,386-673-3336,new_lead,prospect,0,2ac711e8-5b6c-ce42-879e-52e9257e25a1,5d15302c-7972-4331-ab5d-54a9455dbe9d,Piranha Grill,Ormond Beach,386-673-3336,qualified,prospect,0,c392de2f-c69d-0c69-c2f1-614f9adc581b,95f8e96b-aab6-4cf0-ad72-a06041598b84
merge,AUTO,same phone + similar name,Coconuts On The Beach,Cocoa Beach,321-784-1422,closed_won,customer,0,48faea00-3ef6-06fe-73f1-52d42172d73e,3d1d39dc-c8f6-4c80-a8f4-847d09b2149a,Coconuts On The Beach Rstrnt,Cocoa Beach,321-784-1422,new_lead,prospect,0,1a7fca37-49cb-f3c9-a1ba-52d421f0c8f5,0921f1ea-8166-4562-afbb-9b257bc0f68b
merge,AUTO,same phone + similar name,Big Tuna's Beach Bar & Grill,Daytona Beach,(386) 677-1235,closed_won,customer,0,f7110bea-5890-1317-56c6-68011f837727,6772c949-9c5d-4e26-980f-d0a17c16302a,Big Tunas Bar & Grill,Daytona Beach,386-677-1235,new_lead,prospect,0,9be431ab-fd8e-2b75-66f9-60c776dab2f2,5df93a1b-1ff6-4285-9d76-00349237865c
merge,AUTO,same phone + similar name,Bonefish Willy's,Melbourne,321-253-8888,new_lead,prospect,0,ee057d62-c81a-3845-faa8-549981f9a2ce,e9e9a6a3-88d2-452c-a6c7-2b03c7e581ce,Bonefish Willy's Riverfront,Melbourne,321-253-8888,new_lead,prospect,0,1946ebea-0bb9-1512-06a2-52d41fa7a8f4,3a5e46d7-55c6-4d53-adea-a45511844492
merge,AUTO,same phone + same contact,Ezlocal,New Smyrna Beach,386-428-9882,new_lead,prospect,0,7f6c051b-1ba1-49eb-eb47-5c6130fb81fb,8ced32d4-0382-4bf0-b6fc-cd3e6e4cb70b,Taco Shack,New Smyrna Beach,386-428-9882,new_lead,prospect,0,49f15b75-e6a2-acfc-fa53-520bc9181b0f,7508c487-7628-4f00-a660-32c7ab7b4f92
merge,AUTO,same phone + similar name,Inlet Harbor,Ponce Inlet,386-767-5590,closed_lost,prospect,0,73344777-9111-ca91-61a3-5239f6481a47,80718771-5f22-427f-ab25-56b465a6b953,Inlet Harbor Restaurant Marina,Ponce Inlet,386-767-5590,new_lead,prospect,0,2e36fb65-d20b-abca-3339-520bc35ef5f6,a029e8bc-2aff-4859-b2ba-16afb5c69921
merge,AUTO,same phone + similar name,Ivys Isla Del Encanto,Ormond Beach,386-492-7824,new_lead,prospect,0,befcf74d-94d0-bc4e-4244-520bc300952f,46f562a8-8501-4c1a-9958-b5f2e98eedc7,Ivy's Isla Del Encanto Rstrnt,Ormond Beach,386-492-7824,new_lead,prospect,0,73da11a6-17a7-8312-92e5-520bc34fb49a,2e4da097-b093-411f-a29c-2e55179759a0
merge,AUTO,same phone + similar name,Cracked Egg Diner Llc,Daytona Beach Shores,386-788-6772,new_lead,prospect,0,8e53e828-7be8-c5e3-c002-5c6130554df6,cd80a2a7-235a-4860-a19a-24d8232dcd41,Cracked Egg,Daytona Beach,386-788-6772,new_lead,prospect,0,d8b93e65-83c4-11b2-2113-520bc1692ef2,141e3de4-59ac-4422-b0b3-268993adbca9
merge,AUTO,same phone + similar name,Hawaiian Inn Daytona Beach Resort,Daytona Beach Shores,386-255-5411,new_lead,prospect,0,d6086d98-007e-b5c6-f40f-60e37a6f17bb,2d11632b-5b7a-46e8-a462-82a14c42f9c2,Hawaiian Inn,Daytona Beach,386-255-5411,new_lead,prospect,0,721fea70-bd56-a7b4-578f-520bbb6f1997,4216529f-6ab1-4f2c-b477-911ddd7dd61c
merge,AUTO,same phone + similar name,Uncle Waldo's Billiards,South Daytona,386-760-7006,closed_won,prospect,0,20aa093e-0ee3-2682-4ac4-520bb74718b2,0ecafd5d-afe5-48e0-84b6-1a5e16b772d4,Uncle Waldo's,Daytona Beach,386-760-7006,new_lead,prospect,0,44dcb0ff-3e9a-22e7-8fdb-6209c5ac15af,6da025c3-0078-4e56-ba6f-1866fd9aff21
merge,AUTO,same phone + similar name,Gametime,Daytona Beach,386-944-5495,new_lead,prospect,0,1fb96a83-1189-9112-33fb-5bec378cd2d4,7a87256b-b0a4-40bc-a397-6b957b3b814c,Game Time,Daytona Beach,386-944-5495,qualified,prospect,0,cc35b532-7aac-e85d-0ea0-601c50405db4,13f20e73-8f40-47aa-9e22-5f8fa5bf0c0a
merge,AUTO,same phone + similar name,sonnys bbq,orange city,386-775-9900,new_lead,prospect,0,95f1a79a-2e32-37d2-4a09-5e6a3ad1ae2d,cdfb4069-2cec-47d9-8fc9-9b10f4371823,Sonny's Bar-B-Q,Orange City,386-775-9900,new_lead,prospect,0,23f7a68d-dee2-e7d6-f191-520bc8876a2b,d17f776c-dad2-4c3d-a99c-f735fd829689
merge,AUTO,same phone + similar name,Sonny's BBQ-Orange City,Orange City,386-775-9900,new_lead,customer,0,,187605b4-bfd4-45a2-b678-4910dd72efd1,sonnys bbq,orange city,386-775-9900,new_lead,prospect,0,95f1a79a-2e32-37d2-4a09-5e6a3ad1ae2d,cdfb4069-2cec-47d9-8fc9-9b10f4371823
merge,AUTO,same phone + same contact,White Chapel Church - ASF,South Daytona,386-450-0554,closed_lost,prospect,0,d4ece439-d159-b7fe-9899-68a4d3b5f8af,79ea3207-f41a-416c-ab96-9ddab5d25ba4,Trinity Church - ASF,Deltona,386-450-0554,closed_lost,prospect,0,9e0fde9c-e14f-1444-4a74-68a4d346dcca,1de9274e-11eb-4748-b0c0-ebf0fb0801b3
merge,AUTO,same name + same address,Chumley's Depot,Melbourne,321-795-7695,closed_won,customer,0,4f87c2ab-6053-f711-c138-6930739c86a9,5cffec5d-bacf-4914-94e6-01f0c2e54219,(NA - FiltaClean service status pending) Chumley's Depot,Melbourne,321-208-5766,new_lead,prospect,0,6c66128b-8d50-13fc-ff54-693c3d53716f,775745c9-93ca-4803-93e5-d0037ae0e9be
merge,AUTO,same name + same address,AdventHealth New Smryna Beach,New Smyrna Beach,386-424-5000,closed_won,customer,0,41213194-a93f-efde-45c8-68d2d72d4d1d,9907eac5-a08b-4271-b930-8828c7b94230,Advent Health New Smyrna Beach,New Smyrna Beach,386-424-5128,new_lead,prospect,0,b7195365-e917-5db1-715c-60ecb8ade7a3,ccc1a65b-dce8-47e6-9b9b-e35da3a29066
merge,AUTO,same name + same address,Parrish Medical Center (HHS),Titusville,321-268-6111,closed_won,customer,0,b171860b-ba7f-b541-4a3f-691cf079c75e,28393820-9297-4b67-968f-41b02b582845,Parrish Medical Center,Titusville,321-225-7643,new_lead,prospect,0,52c12ef3-1c8f-24be-de56-54be7482e123,adfb863c-5887-47d5-9458-4908a50dddd1
